timestamps,Air_pInMnfMdlFilMaxBnk1,Air_pInMnfMdlFilMinBnk1,Air_pInMnfRawFilMaxBnk1,Air_pInMnfRawFilMinBnk1,Disp_dstTot,Eng_dMisfRoadThd,Eng_rPurgeTnk,Eng_vMisfWhlVld,Exh_bPfilRgnStge2,Veh_ctHiDiagEngOff,Veh_ctLoDiagEngOff,Veh_ctLoIniDiagEngOff,Veh_v,Air_bChk_pInMnfBnk1,Eng_bMisfRoad,Eng_bStrtEndCyc,Exh_bOxiCat1Bnk1AdpFin
2.2203901181201218,524.375,1.328125,215.859375,215.859375,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.2405815765232546,518.671875,0.0,212.734375,212.734375,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.2603700856416253,513.75,0.0,210.625,210.625,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.2805035513301846,509.921875,0.0,208.515625,208.515625,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.301091959772748,506.796875,0.0,206.40625,206.40625,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.321280418545939,505.0,0.0,206.40625,206.40625,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.341180913557764,502.8125,0.0,208.515625,208.515625,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.3604654861119343,501.71875,0.0,210.625,210.625,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.380408975717728,501.015625,0.0,211.640625,211.640625,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.400748415486305,512.5,0.0,210.625,210.625,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.420496929640649,543.4375,0.9375,212.734375,212.734375,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.440592400118476,620.46875,9.0625,228.515625,228.515625,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.460541888969601,678.984375,18.4375,258.046875,258.046875,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.480629360463354,741.015625,31.640625,298.046875,298.046875,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.500563851208426,787.8125,47.109375,340.15625,340.15625,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.5207053158956114,845.546875,67.109375,385.46875,385.46875,14263716,3.4188164605034714,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.5405508178373566,1012.265625,87.109375,467.65625,467.65625,14263716,3.4569634331597214,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.560592295107199,1111.5625,121.71875,574.0625,574.0625,14263716,3.4951104058159714,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.5804397968022386,1196.015625,167.890625,679.375,679.375,14263716,3.581576877170138,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.601378161183675,1219.765625,193.59375,764.765625,764.765625,14263716,3.589206271701388,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.620466758395196,1234.453125,244.375,813.203125,813.203125,14263716,3.576490614149305,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.642209021592862,1250.390625,316.015625,839.53125,839.53125,14263716,3.5646226671006938,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.660393732585362,1253.75,328.28125,840.625,840.625,14263716,3.568861219618055,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.6812401085480815,1252.109375,340.390625,833.203125,833.203125,14263716,3.5680135091145826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.7017355286807287,1235.859375,338.59375,802.65625,802.65625,14263716,3.5671657986111103,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.7206721450347686,1224.84375,332.734375,780.546875,780.546875,14263716,3.5646226671006938,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.7417724890256068,1209.921875,324.21875,753.125,753.125,14263716,3.569708930121527,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.7607051058730576,1145.078125,284.609375,683.59375,683.59375,14263716,3.5747951931423603,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.7817454574105795,1100.546875,255.0,629.921875,629.921875,14263716,3.5798814561631938,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.8014359788649017,1088.125,246.5625,609.84375,609.84375,14263716,3.5875108506944438,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.8205195767077385,1066.5625,231.953125,578.28125,578.28125,14263716,3.591749403211805,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
