timestamps,Air_pMeanTolSensBnk1,Air_pMeanVldSig,Air_tInBnk1,Air_TInMnfBnk1,Eng_AddLamAdpn_Bnk1,Eng_facAdpnPurgeTnk,Eng_FacLamAdpn_Bnk1,Eng_FacLamAdpn_Fu2Bnk1,Eng_tCo,Eng_tCoRaw,Eng_tCoStopFirst,Eng_tCoStrtFirst,Eng_tCoStrtFirstRaw,Eng_tiAftFirstStrt,Eng_tiAftStrt,Eng_tOilSwmpRaw,Exh_facAftCatAdpnBnk1,Exh_facOscCatBnk1,Exh_mOxiCat1Bnk1,Exh_resElmtSens2Bnk1,FuSLp_pSp,Veh_bMil,Veh_facAlti,Veh_pEnv,Veh_pEnvRaw,Veh_tEnv,Veh_tiDiagRefEngOff,Veh_tiDifDiagEngOff,Air_bSensVld_pEnv,Eng_bIdl,Eng_bLamAdpnAdd_Bnk1,Eng_bLamAdpnAddFinCyc_Bnk1,Eng_bLamAdpnFac_Bnk1,Eng_bLamAdpnFac_Fu2Bnk1,Eng_bLamAdpnFacFinCyc_Bnk1,Eng_bLamAdpnFailSusp,Eng_bLamAdpnStabAdd_Bnk1,Eng_bLamAdpnStabFac_Fu2Bnk1,Exh_bSens1RdyBnk1,FuSHp_bDiagPinPntEna,FuSHp_bDiagVlvStuckClsEna,FuSHp_bDiagVlvStuckOpEna
3.2019587853137637,22.5,957.65625,0.0,0.5600000000000023,0.609375,0.927734375,0.9881591796875,0.9853515625,69.36000000000001,69.46000000000004,66.96000000000004,69.16000000000003,69.16000000000003,1.8,1.73,61.06000000000006,0.003265380859375,1.0625,617.7,0.0,464.0,0,0.9454345703125,957.7734375,957.65625,-6.75,137,277,b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
3.3033500226738397,22.5,957.65625,0.0,0.5600000000000023,0.609375,0.927734375,0.9881591796875,0.9853515625,69.46000000000004,69.46000000000004,66.96000000000004,69.16000000000003,69.16000000000003,1.9000000000000001,1.83,61.06000000000006,0.003265380859375,1.0625,617.7,0.0,462.0,0,0.9454345703125,957.7734375,957.8515625,-6.75,137,277,b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
3.402645523834508,22.5,957.65625,0.0,0.5600000000000023,0.609375,0.927734375,0.9881591796875,0.9853515625,69.46000000000004,69.56000000000006,66.96000000000004,69.16000000000003,69.16000000000003,2.0,1.93,61.06000000000006,0.003265380859375,1.0625,617.7,0.0,460.0,0,0.9454345703125,957.7734375,957.8515625,-6.75,137,277,b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
3.503336545196362,22.5,957.65625,0.0,0.660000000000025,0.609375,0.927734375,0.9881591796875,0.9853515625,69.46000000000004,69.56000000000006,66.96000000000004,69.16000000000003,69.16000000000003,2.1,2.0300000000000002,61.06000000000006,0.003265380859375,1.0625,617.7,0.0,458.0,0,0.9454345703125,957.7734375,957.65625,-6.75,137,277,b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
3.6033284112490946,22.5,957.65625,0.0,0.660000000000025,0.609375,0.927734375,0.9881591796875,0.9853515625,69.46000000000004,69.56000000000006,66.96000000000004,69.16000000000003,69.16000000000003,2.2,2.13,61.06000000000006,0.003265380859375,1.0625,617.7,0.0,456.0,0,0.9454345703125,957.734375,957.65625,-6.75,137,277,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
3.7019593607838033,22.5,957.65625,0.0,0.660000000000025,0.609375,0.927734375,0.9881591796875,0.9853515625,69.46000000000004,69.56000000000006,66.96000000000004,69.16000000000003,69.16000000000003,2.3000000000000003,2.23,61.06000000000006,0.003265380859375,1.0625,617.7,0.0,454.0,0,0.9454345703125,957.734375,957.65625,-6.75,137,277,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
3.8021552143181907,22.5,957.65625,0.0,0.660000000000025,0.609375,0.927734375,0.9881591796875,0.9853515625,69.56000000000006,69.56000000000006,66.96000000000004,69.16000000000003,69.16000000000003,2.4000000000000004,2.33,61.06000000000006,0.003265380859375,1.0625,617.7,0.0,452.0,0,0.9454345703125,957.734375,957.65625,-6.75,137,277,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
3.9025080582214287,22.5,957.65625,0.0,0.660000000000025,0.609375,0.927734375,0.9881591796875,0.9853515625,69.56000000000006,69.66000000000003,66.96000000000004,69.16000000000003,69.16000000000003,2.5,2.43,61.06000000000006,0.003265380859375,1.0625,617.7,0.0,450.0,0,0.9454345703125,957.734375,957.65625,-6.75,137,277,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
4.002459926719894,22.5,957.65625,0.0,0.660000000000025,0.609375,0.927734375,0.9881591796875,0.9853515625,69.56000000000006,69.66000000000003,66.96000000000004,69.16000000000003,69.16000000000003,2.6,2.5300000000000002,61.06000000000006,0.003265380859375,1.0625,617.7,0.0,447.90000000000003,0,0.9454345703125,957.734375,957.65625,-6.75,137,277,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
4.101900826572091,22.5,957.65625,0.0,0.660000000000025,0.609375,0.927734375,0.9881591796875,0.9853515625,69.56000000000006,69.66000000000003,66.96000000000004,69.16000000000003,69.16000000000003,2.7,2.63,61.06000000000006,0.003265380859375,1.0625,617.7,0.0,446.0,0,0.9454345703125,957.734375,957.8515625,-6.75,137,277,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
